name,user_id,password,age,weight,height,bmi,gender,muscle_gain_goal,weight_goal,workout_days_per_week,workload_intensity,bmr,tdee,protein,carb,fat
Ian Hughes,user20260,2024nutrition,55,71.92569972432007,180.72561683871032,22.02138674368096,Male,Yes,Maintain Weight,6,High,1607.0178344156873,2772.1057643670606,277.21057643670605,207.9079323275296,92.40352547890204
Paul Spence,user20261,2024nutrition,34,77.24613785127326,161.37626803622632,29.66179569066257,Female,Yes,Lose Weight,6,Moderate,1514.611715086953,2347.648158384777,205.41921385866803,117.38240791923889,91.29742838163024
Jerry Marshall,user20262,2024nutrition,66,81.28370728286203,184.0621418619213,23.99244789572604,Male,Yes,Maintain Weight,2,Moderate,1685.9520452638633,2318.184062237812,231.81840622378124,173.86380466783595,77.27280207459374
Crystal Moyer,user20263,2024nutrition,36,73.74731912645981,171.58450557430257,25.04898323949972,Female,No,Lose Weight,3,Low,1505.2232582315632,2069.6819800684,103.48409900341996,155.22614850512997,91.98586578081772
Kyle Grant,user20264,2024nutrition,43,98.0025373256877,177.7556571386486,31.01633348309728,Female,Yes,Lose Weight (High Priority),4,Moderate,1718.3194884661675,2663.39520712256,233.047080623224,133.16976035612802,133.169760356128
William Whitney,user20265,2024nutrition,70,44.72790362404148,160.84914768374418,17.287851187140618,Male,No,Maintain Weight,5,Moderate,1062.1067845855723,1646.265516107637,102.89159475672732,164.62655161076373,64.02143673751921
Dawn Cobb,user20266,2024nutrition,23,86.12507621729804,158.5463534618936,34.262346565703645,Female,No,Lose Weight (High Priority),4,Moderate,1635.5781828063016,2535.1461833497674,126.75730916748836,190.1359637512326,140.84145463054264
Laura Sparks,user20267,2024nutrition,46,85.1133948369226,154.48048207444936,35.66569415798563,Female,Yes,Lose Weight (High Priority),3,Low,1514.0370955236672,2081.8010063450424,182.15758805519124,104.09005031725214,104.0900503172521
James Wade,user20268,2024nutrition,41,100.62657981027928,160.26783681669136,39.175988309075045,Female,No,Lose Weight (High Priority),7,Low,1697.0667419637623,2333.466770200173,116.67333851000863,175.010007765013,129.6370427888985
Charles Trevino,user20269,2024nutrition,46,66.95659593978301,154.92361567013128,27.89703952542151,Female,Yes,Lose Weight,6,High,1347.5140040012402,2324.46165690214,203.3903949789372,116.223082845107,90.39573110174986
Tammy Barron,user20270,2024nutrition,49,77.73024619792827,159.67931418665307,30.48545813018642,Male,Yes,Lose Weight (High Priority),6,Moderate,1617.8421370953931,2507.6553124978595,219.4198398435628,125.382765624893,125.38276562489295
Edward Benitez,user20271,2024nutrition,52,72.20983174769896,162.81680748727507,27.239420460099574,Female,Yes,Lose Weight,7,High,1394.5637837665502,2649.671189156445,231.84622905118897,132.48355945782228,103.04276846719507
Kari Hunt,user20272,2024nutrition,40,116.484047109156,165.8290746631972,42.35894126024292,Male,Yes,Lose Weight (High Priority),6,Moderate,2217.6325084300465,3437.330388066572,300.7664089558251,171.86651940332865,171.8665194033286
Karen Oliver,user20273,2024nutrition,49,69.52726182241008,164.87813116328,25.575787421648663,Female,Yes,Lose Weight,3,Low,1389.1340404156674,1910.0593055715424,167.13018923751,95.50296527857716,74.28008410555998
Crystal Walters,user20274,2024nutrition,39,91.40835552260572,150.7790870431044,40.20718582882645,Female,No,Lose Weight (High Priority),2,High,1591.0896751770724,2187.748303368475,109.38741516842374,164.08112275263562,121.54157240935972
James Gates,user20275,2024nutrition,66,43.97187190630957,185.08825510861007,12.835631245459584,Male,Yes,Maintain Weight,3,Moderate,1191.0097041950492,1637.6383432681926,163.76383432681928,122.82287574511446,54.58794477560642
Regina Nixon,user20276,2024nutrition,47,54.38647896648572,152.639433029522,23.34304217393007,Male,No,Maintain Weight,1,High,1282.6752978226857,1763.6785345061926,110.22990840663704,176.36785345061926,68.5874985641297
Tiffany Mooney,user20277,2024nutrition,28,99.24169354774736,171.0271866594925,33.92843778590805,Female,Yes,Lose Weight (High Priority),7,Moderate,1773.8831645071275,2749.518904986048,240.5829041862792,137.4759452493024,137.47594524930238
Brian Anderson,user20278,2024nutrition,46,119.97703557312497,160.10523219989955,46.80444259377034,Male,No,Lose Weight (High Priority),3,High,2202.897354900473,3028.9838629881506,151.4491931494075,227.1737897241113,168.2768812771195
Paige Jones,user20279,2024nutrition,50,55.25143300106112,186.6007639863437,15.867799759071836,Female,No,Maintain Weight,4,High,1320.0921677905048,2046.142860075283,127.88392875470517,204.61428600752828,79.57222233626099
Mark Wallace,user20280,2024nutrition,56,43.00917329657831,180.86733426971847,13.147428550730638,Male,No,Maintain Weight,2,Moderate,1214.6262318146385,1670.1110687451278,104.38194179657047,167.0111068745128,64.94876378453274
Brittany Stephens,user20281,2024nutrition,18,90.79675322917004,154.56395481188522,38.006149826834765,Female,Yes,Lose Weight (High Priority),1,Low,1688.0897091173556,2321.123350036364,203.0982931281819,116.05616750181824,116.0561675018182
Kelly Romero,user20282,2024nutrition,32,113.9136336468986,157.39230415787347,45.98420882542092,Male,Yes,Lose Weight (High Priority),4,Low,2188.124617621136,3008.671349229061,263.25874305754286,150.43356746145307,150.43356746145304
John Martinez,user20283,2024nutrition,30,103.3767943582338,157.07040147189426,41.90196148059121,Female,No,Lose Weight (High Priority),4,High,1760.222321190516,2728.3445978453,136.417229892265,204.6258448383976,151.57469988029445
Barbara Miller,user20284,2024nutrition,38,68.61480966087117,172.89494092804128,22.95373121263393,Male,Yes,Maintain Weight,2,High,1621.5914265403612,2229.6882114929967,222.96882114929969,167.22661586197478,74.32294038309989
Juan King,user20285,2024nutrition,46,114.4036131744534,188.6562742715418,32.14380124591263,Female,No,Lose Weight (High Priority),6,High,1890.7603487174072,3261.561601537528,163.0780800768764,244.6171201153146,181.19786675208488
Deanna Malone,user20286,2024nutrition,22,46.67515039983081,164.73373752101006,17.199690108935627,Male,Yes,Gain Weight (Muscle),5,Moderate,1379.3321962698608,2137.964904218284,213.7964904218284,160.34736781637133,71.26549680727614
Michelle Day,user20287,2024nutrition,40,60.40590695308734,186.9573495657953,17.282012868992762,Male,No,Maintain Weight,1,High,1567.748256016763,2155.653852023049,134.72836575144058,215.56538520230487,83.8309831342297
Daniel Griffin,user20288,2024nutrition,58,52.42111736598658,166.64328681643542,18.8768979488538,Female,No,Maintain Weight,6,Moderate,1197.4519748405949,1856.050561002922,116.00316006268262,185.60505610029224,72.17974403900251
Alice Morse,user20289,2024nutrition,28,96.47461896843686,166.34452527909792,34.865512067707805,Female,No,Lose Weight (High Priority),7,High,1733.789140915781,3294.199367739984,164.7099683869992,247.0649525804988,183.01107598555464
Matthew Davis,user20290,2024nutrition,41,105.13374649406634,150.00701345202447,46.72174037498243,Male,Yes,Lose Weight (High Priority),7,Low,1983.965459337272,2727.952506588749,238.6958443265156,136.3976253294375,136.39762532943743
Benjamin Flores,user20291,2024nutrition,37,80.12645728043358,181.70226811240056,24.269187909972512,Female,No,Maintain Weight,6,Low,1591.2259770843862,2187.935718491031,136.74598240568943,218.7935718491031,85.08638905242897
John Green,user20292,2024nutrition,46,75.7032938419809,163.5930995684417,28.286864757354387,Male,No,Lose Weight,6,Low,1626.5003124299697,2236.437929591208,111.8218964795604,167.73284471934062,99.3972413151648
Cristian Barnett,user20293,2024nutrition,49,87.0154390574022,175.3491954165103,28.300151529983268,Male,No,Lose Weight,5,Moderate,1817.4356258558505,2817.025220076568,140.8512610038284,211.27689150574264,125.20112089229193
Amy Morgan,user20294,2024nutrition,30,83.3588728299617,173.51376622120674,27.687513828896403,Male,No,Lose Weight,4,Low,1867.5033833985683,2567.8171521730314,128.39085760865157,192.5862864129774,114.12520676324584
Joseph Woods,user20295,2024nutrition,59,106.25061519686456,161.2691498165879,40.853461538389055,Female,No,Lose Weight (High Priority),6,Low,1674.2342648571955,2302.0721141786444,115.10360570893222,172.65540856339834,127.89289523214693
Wendy Jones,user20296,2024nutrition,18,62.33809561429197,160.00688726526857,24.348722352844444,Male,No,Maintain Weight,7,High,1589.1925189306935,3019.465785968318,188.71661162301987,301.9465785968318,117.42366945432347
Margaret Moore,user20297,2024nutrition,60,103.05816528531426,162.1897575016265,39.17739520863042,Male,No,Lose Weight (High Priority),6,High,1906.760886577661,3289.1625293464654,164.45812646732327,246.68718970098493,182.7312516303592
Luis Lee,user20298,2024nutrition,47,109.6750598920568,179.94969653237789,33.86925493720284,Male,No,Lose Weight (High Priority),4,Low,2154.4383710327666,2962.352760170054,148.1176380085027,222.17645701275407,164.57515334278077
Chelsea Fitzgerald,user20299,2024nutrition,28,105.34678510157902,181.13297127510907,32.10896184764586,Male,No,Lose Weight (High Priority),3,Moderate,2209.9940091551025,3038.741762588266,151.9370881294133,227.90563219412,168.81898681045922
John Fuller,user20300,2024nutrition,54,119.68195601441654,151.67829415043934,52.02137259737355,Male,No,Lose Weight (High Priority),7,High,2113.087298353097,4014.865866870885,200.74329334354425,301.1149400153164,223.0481037150492
Amanda Lara,user20301,2024nutrition,24,79.1891853717309,181.4540434069895,24.05096880248705,Female,No,Maintain Weight,7,Moderate,1638.0800236072491,2539.0240365912364,158.68900228695227,253.90240365912365,98.73982364521474
Jade Jordan,user20302,2024nutrition,27,105.37388721289142,179.99857458318974,32.52331979648357,Female,No,Lose Weight (High Priority),7,Low,1862.7109191163288,2561.227513784952,128.0613756892476,192.09206353387145,142.29041743249732
Isabella Simon,user20303,2024nutrition,31,42.597595517262725,175.8575745445713,13.774090350891472,Male,Yes,Maintain Weight,4,Low,1326.9954873841662,1824.6187951532283,182.46187951532283,136.84640963649215,60.82062650510761
Barbara Watson,user20304,2024nutrition,19,111.14257200019097,181.40671644672065,33.77331711729597,Male,No,Lose Weight (High Priority),4,High,2340.046869314371,3627.072647437276,181.3536323718638,272.0304485577957,201.50403596873755
Yolanda Davis,user20305,2024nutrition,36,44.56846213765122,183.6797756687073,13.210065412753597,Female,Yes,Maintain Weight,6,Moderate,1272.8775144085157,1972.9601473331995,197.29601473332,147.97201104998996,65.76533824443997
Timothy Martinez,user20306,2024nutrition,35,80.48870392976414,162.93561456054303,30.318163323794355,Male,No,Lose Weight (High Priority),5,High,1749.9021808230964,2712.3483802758,135.61741901379,203.426128520685,150.6860211264333
Kenneth Velez,user20307,2024nutrition,65,94.62425844695484,168.29721703767066,33.40785714818182,Female,No,Lose Weight (High Priority),1,Low,1562.518296241695,2148.4626573323308,107.42313286661654,161.13469929992482,119.35903651846282
Jessica Howard,user20308,2024nutrition,32,98.82728363721154,160.37097885760517,38.42601062393884,Male,No,Lose Weight (High Priority),3,Low,2000.3074464253705,2750.422738834884,137.5211369417442,206.2817054126164,152.80126326860466
Ashley Taylor,user20309,2024nutrition,45,42.115314458244654,151.2391581886972,18.41244849467872,Female,Yes,Maintain Weight,5,High,1110.7222248639723,1721.6194485391572,172.16194485391574,129.1214586404368,57.38731495130524
Whitney Kim,user20310,2024nutrition,59,109.3931307480035,184.9337336329482,31.985841158637143,Female,No,Lose Weight (High Priority),5,High,1776.605986821662,2753.739279573576,137.6869639786788,206.53044596801823,152.98551553186533
Brent Diaz,user20311,2024nutrition,37,47.60387765167973,177.90072223078843,15.041353146547564,Male,No,Maintain Weight,1,Moderate,1369.807714885107,1883.485607967022,117.71785049793888,188.34856079670223,73.24666253205085
Jermaine Drake,user20312,2024nutrition,22,45.66046266234898,183.942461516642,13.49510661382093,Female,Yes,Gain Weight (Muscle),6,Moderate,1344.409044017298,2083.834018226812,208.3834018226812,156.2875513670109,69.46113394089372
Karen Howard,user20313,2024nutrition,60,72.48475756123153,163.1862249858715,27.21947214092753,Male,No,Lose Weight,3,Low,1501.9509907550164,2065.1826122881475,103.25913061440738,154.8886959216111,91.78589387947322
Dave Walters,user20314,2024nutrition,42,114.54736823152778,153.91192634692453,48.3549087372415,Male,Yes,Lose Weight (High Priority),6,Moderate,2123.1424267366683,3290.870761441836,287.95119162616066,164.54353807209182,164.5435380720918
Stacy Scott,user20315,2024nutrition,28,85.50621967958907,176.6657004277623,27.39638287699152,Male,No,Lose Weight,5,Moderate,1922.7515214002865,2980.264858170444,149.0132429085222,223.51986436278327,132.45621591868638
Joy Brown,user20316,2024nutrition,22,106.15405613597488,170.6235638494146,36.463518694605256,Female,Yes,Lose Weight (High Priority),3,Low,1862.5313578948465,2560.9806171054133,224.08580399672368,128.0490308552707,128.04903085527064
Jason Adams,user20317,2024nutrition,51,65.88625550941423,188.59559455533105,18.52387060528634,Male,No,Maintain Weight,2,High,1586.5834233306562,2181.5522070796524,136.34701294247827,218.15522070796524,84.83814138643092
Mark Fowler,user20318,2024nutrition,60,71.46009245346309,156.40549928346536,29.21188187532059,Male,No,Lose Weight,7,Moderate,1455.6828496603955,2256.308416973613,112.81542084868067,169.22313127302104,100.28037408771614
Riley Taylor,user20319,2024nutrition,30,72.48075933154678,160.0848832904939,28.28277946132623,Male,No,Lose Weight,5,Moderate,1657.3240876758125,2568.8523358975094,128.44261679487548,192.66392519231323,114.17121492877816
Tammy Haley,user20320,2024nutrition,61,54.54730713223768,165.3646931180305,19.947466155754203,Female,Yes,Maintain Weight,7,High,1200.1617683314605,2280.307359829774,228.03073598297743,171.0230519872331,76.01024532765913
Michael Johnson,user20321,2024nutrition,35,70.58381134204106,157.63162542257697,28.40654387170364,Male,No,Lose Weight,4,Moderate,1591.752490952271,2467.21636097602,123.360818048801,185.04122707320155,109.6540604878231
Jean Hodges,user20322,2024nutrition,68,95.77420928330704,171.0097602305461,32.74965874594381,Female,Yes,Lose Weight (High Priority),2,Moderate,1568.565350436972,2156.7773568508364,188.7180187244482,107.83886784254184,107.8388678425418
Maria Lane,user20323,2024nutrition,46,95.43765799239486,175.9823849357782,30.816362580656484,Female,Yes,Lose Weight (High Priority),6,Moderate,1676.1184519867163,2597.9836005794104,227.32356505069845,129.89918002897053,129.8991800289705
Kendra Jackson,user20324,2024nutrition,38,57.436972469117606,183.5642615884884,17.0457171129609,Male,Yes,Maintain Weight,7,Low,1523.0440115319243,2094.185515856396,209.4185515856396,157.0639136892297,69.80618386187986
Anthony Alvarado,user20325,2024nutrition,41,103.51414577065958,161.5580163404266,39.65908392186602,Male,No,Lose Weight (High Priority),7,Moderate,2017.700931307234,3127.4364435262128,156.37182217631064,234.557733264466,173.7464690847896
Dustin Taylor,user20326,2024nutrition,55,67.4911823026068,168.6395027921175,23.73167597383163,Male,Yes,Maintain Weight,4,High,1489.6073432073952,2308.8913819714626,230.88913819714628,173.1668536478597,76.96304606571542
Kayla Mcdowell,user20327,2024nutrition,38,112.41063405833204,172.4115376563753,37.81592667587668,Female,Yes,Lose Weight (High Priority),7,Moderate,1856.645076796847,2877.799869035113,251.8074885405724,143.88999345175566,143.88999345175563
Sharon Greene,user20328,2024nutrition,53,104.21134452115469,173.8973752056967,34.4610848778108,Male,Yes,Lose Weight (High Priority),4,Low,2018.1338861620484,2774.9340934728166,242.80673317887147,138.74670467364086,138.7467046736408
Sara Sanchez,user20329,2024nutrition,50,109.11161730576276,170.51644023965093,37.52653604926141,Male,Yes,Lose Weight (High Priority),3,Moderate,2084.588733755389,2866.30950891366,250.80208202994527,143.31547544568303,143.31547544568298
Matthew Ruiz,user20330,2024nutrition,43,46.31851967006655,175.95092303647834,14.961377189446228,Male,No,Maintain Weight,6,Low,1309.1686876719414,1800.1069455489194,112.50668409680746,180.01069455489196,70.00415899356909
Joe Hunter,user20331,2024nutrition,34,92.7362740564227,156.3482649129844,37.93704597836852,Male,No,Lose Weight (High Priority),4,Moderate,1888.0471868513075,2926.4731396195266,146.32365698097632,219.48548547146453,162.5818410899737
Sarah Lindsey,user20332,2024nutrition,28,54.52835206967628,183.8528636136608,16.131753439511915,Male,No,Gain Weight (Muscle),3,Moderate,1542.2322251594114,2120.5693095941906,132.5355818496369,212.05693095941908,82.46658426199629
Douglas Smith,user20333,2024nutrition,45,40.59707602859742,171.9265605955279,13.73437195041456,Male,Yes,Maintain Weight,1,Moderate,1201.8515918530582,1652.545938797955,165.2545938797955,123.94094540984663,55.084864626598495
Danielle Reyes,user20334,2024nutrition,20,118.8683614605428,189.26555622456948,33.183569870975965,Male,Yes,Lose Weight (High Priority),7,Low,2475.586842808601,3403.9319088618263,297.8440420254098,170.19659544309135,170.1965954430913
Allen Simon,user20335,2024nutrition,19,63.7181882846598,188.5590040948796,17.92127348821056,Male,Yes,Gain Weight (Muscle),3,Moderate,1739.0262291009146,2391.1610650137577,239.11610650137573,179.33707987603185,79.70536883379192
Denise Rivers,user20336,2024nutrition,38,91.27180590070442,184.8873642270333,26.700671352532265,Female,Yes,Lose Weight,7,Moderate,1699.824443539163,2634.727887485703,230.53869015499905,131.73639437428517,102.46164006888844
Matthew Montgomery,user20337,2024nutrition,61,51.1532328193782,165.5008076897637,18.675526341204858,Female,No,Maintain Weight,3,Moderate,1169.1984461036782,1607.6478633925576,100.47799146203484,160.76478633925578,62.51963913193279
Carol Wilson,user20338,2024nutrition,35,78.26963971162102,154.6410130848306,32.729846034196264,Female,Yes,Lose Weight (High Priority),2,High,1498.8802169501648,2060.9602983064765,180.3340261018167,103.04801491532383,103.0480149153238
Timothy Robertson,user20339,2024nutrition,39,108.92582250895138,170.46431099227263,37.485552229568526,Female,No,Lose Weight (High Priority),4,High,1814.058516194334,2811.7907001012177,140.5895350050609,210.8843025075913,156.21059445006765
Kevin Crane,user20340,2024nutrition,70,108.07495243558223,185.33970182819337,31.462130859380487,Female,No,Lose Weight (High Priority),2,High,1718.044481435572,2362.311161973912,118.1155580986956,177.1733371480434,131.23950899855063
Lisa Lozano,user20341,2024nutrition,36,75.76964707940917,150.05570324522057,33.65040157380892,Male,No,Lose Weight (High Priority),3,Low,1619.193281796658,2226.3907624704048,111.31953812352025,166.9793071852804,123.68837569280026
Brandon Miller,user20342,2024nutrition,28,70.49547015939027,156.1374511940549,28.91658752461105,Male,No,Lose Weight,6,Moderate,1623.137442005621,2515.8630351087127,125.79315175543564,188.68972763315347,111.81613489372054
Matthew Lopez,user20343,2024nutrition,20,49.72318204405151,168.3828146058379,17.53732636709359,Female,Yes,Gain Weight (Muscle),1,Low,1342.4332240102303,1845.8456830140667,184.58456830140668,138.438426226055,61.52818943380222
Sharon Clay,user20344,2024nutrition,49,86.63359996468947,173.57984550706948,28.75330468768735,Female,No,Lose Weight,4,High,1574.274260254385,2440.1251033942963,122.00625516971482,183.00938275457224,108.45000459530203
Terrence Day,user20345,2024nutrition,50,48.81865098786585,152.42370609221786,21.0126458183108,Female,No,Maintain Weight,2,High,1154.7277071584865,1587.750597342919,99.23441233393244,158.77505973429191,61.74585656333574
Matthew Hill,user20346,2024nutrition,43,109.34698423860748,184.29829019297745,32.1932037008081,Female,Yes,Lose Weight (High Priority),5,Moderate,1843.490666272248,2857.410532721984,250.0234216131736,142.8705266360992,142.87052663609916
Elizabeth Vaughan,user20347,2024nutrition,27,119.8990486413778,159.19421772786026,47.310894443882354,Female,Yes,Lose Weight (High Priority),7,Low,1932.573189307732,2657.288135298131,232.51271183858643,132.86440676490656,132.86440676490653
Crystal Smith,user20348,2024nutrition,54,102.54454001776108,172.59500618528773,34.42358439079437,Male,Yes,Lose Weight (High Priority),4,High,1983.8766373011413,3075.008787816769,269.0632689339673,153.7504393908385,153.75043939083844
Darren Burch,user20349,2024nutrition,48,75.83830264081472,150.20214528440087,33.615249047737045,Male,No,Lose Weight (High Priority),5,Moderate,1552.6918356988344,2406.6723453331933,120.33361726665969,180.50042589998952,133.7040191851774
Edward Jordan,user20350,2024nutrition,64,56.58892670070793,157.41074873750063,22.83824289508297,Female,No,Maintain Weight,2,Moderate,1181.4093047902234,1624.437794086557,101.5273621304098,162.4437794086557,63.17258088114389
Jeffrey Barron,user20351,2024nutrition,24,105.80398099548918,181.56717973593413,32.094256061617536,Female,No,Lose Weight (High Priority),5,Low,1884.5375350872123,2591.239110744917,129.56195553724586,194.3429333058688,143.95772837471762
Frederick Cooper,user20352,2024nutrition,60,114.10009780015376,154.44690403825714,47.83299808396944,Male,Yes,Lose Weight (High Priority),7,Moderate,2017.5317027082565,3127.1741391977976,273.6277371798073,156.3587069598899,156.35870695988987
Brianna Young,user20353,2024nutrition,65,108.8393279440317,162.39790080104626,41.269102977763886,Female,No,Lose Weight (High Priority),1,High,1675.6889621801024,2304.0723229976406,115.20361614988204,172.80542422482307,128.00401794431338
Christopher Valentine,user20354,2024nutrition,29,85.29502318964907,165.14556736712504,31.27446209844312,Female,No,Lose Weight (High Priority),6,Moderate,1622.3670471380383,2514.66892306396,125.733446153198,188.60016922979705,139.7038290591089
Rachael Morton,user20355,2024nutrition,40,41.24727175666783,160.53698653316457,16.004607025950943,Female,Yes,Maintain Weight,2,High,1153.150106213651,1585.5813960437702,158.55813960437703,118.91860470328278,52.85271320145901
Shelley Ruiz,user20356,2024nutrition,40,78.11979774760732,158.4455457683895,31.11723793448133,Female,Yes,Lose Weight (High Priority),3,High,1487.6310705625956,2045.492722023569,178.9806131770623,102.27463610117849,102.27463610117844
Robert Gonzalez,user20357,2024nutrition,60,56.70291815883047,160.1604767658219,22.105213005010643,Female,Yes,Maintain Weight,2,Low,1208.3020412352216,1661.4153066984295,166.14153066984298,124.60614800238224,55.38051022328099
Joseph Baker,user20358,2024nutrition,69,99.1099678484164,187.94957321495832,28.056574609958822,Female,No,Lose Weight,3,Moderate,1647.5606505142473,2265.39589445709,113.2697947228545,169.90469208428178,100.68426197587064
Joseph Kirk II,user20359,2024nutrition,35,60.13017690434883,178.17063284015387,18.941755935657834,Male,Yes,Maintain Weight,4,Low,1550.27184698746,2131.6237896077573,213.16237896077573,159.87178422058182,71.05412632025858
Dr. Brooke Murray,user20360,2024nutrition,27,74.88958840590664,162.38481049454526,28.40080422105245,Male,Yes,Lose Weight,5,High,1717.663521437254,2662.378458227744,232.9581150949276,133.11892291138722,103.53694004219004
Chase Austin,user20361,2024nutrition,41,72.65870353523603,161.99967720678436,27.68594463054589,Female,Yes,Lose Weight,7,Low,1443.8130315769456,1985.2429184183,173.70875536160128,99.26214592091505,77.20389127182278
Gerald Brooks,user20362,2024nutrition,47,75.0985198834726,173.90136960010813,24.83278181557785,Female,Yes,Maintain Weight,7,Moderate,1477.265456383606,2289.7614573945893,228.97614573945896,171.73210930459422,76.32538191315297
Stephanie Parker,user20363,2024nutrition,49,93.68249518021524,184.8287926210004,27.42326726913005,Female,Yes,Lose Weight,5,High,1674.304632471309,2595.172180330529,227.07756577892133,129.7586090165265,100.92336256840947
Steven Hall PhD,user20364,2024nutrition,30,65.83147231067306,168.23291197317812,23.26010353853001,Female,Yes,Maintain Weight,1,Moderate,1447.6221857496994,1990.4805054058363,199.0480505405837,149.28603790543775,66.34935018019455
Sheena Suarez,user20365,2024nutrition,19,75.37050489767775,183.21431677011887,22.45342567227163,Male,Yes,Maintain Weight,7,Moderate,1869.4831602939887,2897.698898455684,289.76988984556834,217.32741738417627,96.58996328185611
Michael Williams,user20366,2024nutrition,43,79.66119443295511,183.7629397661325,23.5901636707174,Female,Yes,Maintain Weight,7,Low,1567.3276523170143,2155.075521935895,215.5075521935895,161.63066414519213,71.83585073119649
Mindy Martin,user20367,2024nutrition,67,82.01232497251601,180.58864000321896,25.147699905740605,Female,No,Lose Weight,3,High,1475.3145757508278,2028.557541657388,101.4278770828694,152.14181562430414,90.15811296255058
Duane Reid,user20368,2024nutrition,64,46.29735209053408,158.57143642398347,18.4122232591039,Female,Yes,Maintain Weight,3,High,1089.8389248226697,1498.5285216311704,149.85285216311703,112.3896391223378,49.95095072103901
Valerie Duran,user20369,2024nutrition,59,65.00129007515712,181.73655973370788,19.680556329846773,Female,Yes,Maintain Weight,5,Moderate,1356.2097913800048,2102.125176639008,210.2125176639008,157.65938824792556,70.07083922130023
Jeffrey Baker,user20370,2024nutrition,53,103.82969596187648,169.63731354558632,36.081020296134525,Female,Yes,Lose Weight (High Priority),6,Low,1703.7525959236984,2342.6598193950854,204.98273419707,117.13299096975427,117.13299096975425
Scott Weaver,user20371,2024nutrition,30,109.67358403568218,151.4865071673175,47.79188186601637,Female,No,Lose Weight (High Priority),5,Low,1801.1498307823026,2476.581017325666,123.8290508662833,185.74357629942497,137.58783429587032
Joanna Lee,user20372,2024nutrition,45,75.92882309443958,154.72733458346033,31.715574297207887,Female,No,Lose Weight (High Priority),1,Low,1434.2021096938429,1972.027900829034,98.60139504145172,147.9020925621776,109.557105601613
Jerry Moore,user20373,2024nutrition,29,43.1982642477266,166.3749793927853,15.605952020413673,Male,No,Gain Weight (Muscle),6,Moderate,1300.8896722327695,2016.3789919607927,126.02368699754958,201.63789919607933,78.41473857625307
Ariana Williams,user20374,2024nutrition,38,102.2266346133364,152.93967046878606,43.70425922727379,Female,Yes,Lose Weight (High Priority),2,High,1702.149789381821,2340.455960400004,204.7898965350004,117.0227980200002,117.02279802000018
Lindsey Williams,user20375,2024nutrition,64,95.7068660677878,152.25017713025528,41.288345695428994,Male,No,Lose Weight (High Priority),4,Low,1737.8674847582483,2389.567791542592,119.47838957712958,179.21758436569436,132.75376619681063
Ryan Black,user20376,2024nutrition,27,105.57582112477496,181.02687675611813,32.2164995337595,Female,Yes,Lose Weight (High Priority),7,Moderate,1867.763882131248,2895.034017303434,253.3154765140505,144.75170086517173,144.7517008651717
Catherine Todd,user20377,2024nutrition,49,106.37690453660792,176.5470087770617,34.12924029493771,Female,Yes,Lose Weight (High Priority),4,High,1766.0328694413506,2737.3509476340937,239.51820791798323,136.86754738170472,136.86754738170467
Carrie Cook,user20378,2024nutrition,27,79.37357387715703,156.5467502727496,32.388275298666336,Female,Yes,Lose Weight (High Priority),6,Moderate,1549.632269987049,2401.9300184799263,210.1688766169936,120.09650092399632,120.0965009239963
Jose Harper,user20379,2024nutrition,33,41.94023352152649,169.17344772349793,14.654346082745082,Male,Yes,Maintain Weight,7,High,1274.7576841129571,2422.039599814618,242.20395998146185,181.6529699860964,80.73465332715394
Melissa Bates,user20380,2024nutrition,38,48.62245407395014,188.523878622872,13.680568417916303,Male,Yes,Maintain Weight,1,Moderate,1428.7571107398726,1964.5410272673248,196.4541027267325,147.34057704504937,65.48470090891082
Tracy Gomez,user20381,2024nutrition,50,82.91845468349118,165.48531679033294,30.27835442981209,Female,No,Lose Weight (High Priority),7,High,1510.5134618746945,2869.975577561919,143.49877887809598,215.248168317144,159.44308764232883
Kenneth Huber,user20382,2024nutrition,61,77.33680923090972,160.1163085289096,30.16581839095365,Female,Yes,Lose Weight (High Priority),4,High,1394.6367987807844,2161.687038110216,189.1476158346439,108.0843519055108,108.0843519055108
Mrs. Karen Salazar,user20383,2024nutrition,50,54.07874140668002,184.9980732800261,15.80127621688552,Female,Yes,Maintain Weight,5,Moderate,1304.283152809091,2021.6388868540912,202.16388868540912,151.62291651405687,67.38796289513637
Kevin Mendoza,user20384,2024nutrition,18,97.5963489172704,170.8367881348129,33.44034701229882,Female,No,Lose Weight (High Priority),5,High,1801.3788080796498,2792.137152523457,139.60685762617285,209.41028643925927,155.11873069574762
Ashley Cole,user20385,2024nutrition,60,66.5625038261291,171.37943371744169,22.66273096178365,Female,Yes,Maintain Weight,7,Moderate,1334.22995853685,2068.0564357321177,206.8056435732118,155.10423267990885,68.93521452440392
Keith Edwards,user20386,2024nutrition,70,49.79446101112946,175.61882136168788,16.145032349989258,Male,No,Maintain Weight,1,Moderate,1200.8631178808414,1651.186787086157,103.1991741928848,165.1186787086157,64.212819497795
Misty Gonzalez MD,user20387,2024nutrition,25,118.96452481856672,158.29741321180444,47.47553180701038,Male,Yes,Lose Weight (High Priority),4,High,2299.874024997788,3564.804738746572,311.920414640325,178.2402369373286,178.24023693732855
Suzanne Bender,user20388,2024nutrition,20,56.11807606641503,174.99194732620984,18.325956245140592,Female,Yes,Gain Weight (Muscle),6,Moderate,1422.041902202738,2204.164948414244,220.4164948414244,165.31237113106832,73.47216494714147
